,Model,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
321,LightGBM,1.0,equal_opportunity,0.1069235755126209,0.024194117627341,0.1555445840501722,2030062881246.688,0.724737761403049,0.0142043732379896
322,LightGBM,2.0,equal_opportunity,0.1038689736873505,0.0226762510958432,0.1505863576020194,545068192208.6068,0.7260085367541629,0.0136010052042857
323,LightGBM,3.0,equal_opportunity,0.1068142576359034,0.0253554849912163,0.1592340572591691,3281583434739.168,0.7251069271225126,0.0147764998067358
324,LightGBM,4.0,equal_opportunity,0.1083255931354347,0.0257726963241309,0.1605387689130912,2868923011733.772,0.7287345744109236,0.0148376550892562
325,LightGBM,5.0,equal_opportunity,0.1038095549709013,0.0236258044445184,0.1537068783253322,1209245049691.1638,0.7225113812330116,0.0137899861244937
326,LightGBM,6.0,equal_opportunity,0.1087208200025491,0.0262019065498757,0.1618700298074841,1780387840837.8286,0.7300412360061287,0.0150436288093002
327,LightGBM,7.0,equal_opportunity,0.1084947008660409,0.0252969936504834,0.1590502865463731,1936340605854.869,0.7246307409612136,0.0145958141804888
328,LightGBM,8.0,equal_opportunity,0.1039070542258954,0.0230872037935805,0.1519447392757662,2312414915240.104,0.7283599772265723,0.0136957459238736
329,LightGBM,9.0,equal_opportunity,0.1060062853802675,0.0248797474331192,0.1577331526126301,1666158978963.8486,0.7303540925929677,0.0143640991616988
330,LightGBM,0.0,disparate_parity,0.096812422725264,0.0179995030618108,0.134162226657919,1506981169503.2546,0.7032740838871512,0.0112431832868692
331,LightGBM,1.0,disparate_parity,0.0965313842071926,0.0173998311452173,0.1319084195387746,1245750162511.3276,0.6990808825546759,0.0108117434489174
332,LightGBM,2.0,disparate_parity,0.0923827120255434,0.015943241337985,0.1262665487688052,425640835877.9542,0.6852785238561936,0.0101131044723394
333,LightGBM,3.0,disparate_parity,0.0962976078642992,0.017504391576152,0.1323041631096769,1937335025860.991,0.6869341494814967,0.0108809664864411
334,LightGBM,4.0,disparate_parity,0.0924310457156162,0.015676182699647,0.1252045634138271,1578667832047.124,0.6769352056137876,0.0099676502639413
335,LightGBM,5.0,disparate_parity,0.0912247498582438,0.015664284561718,0.125157039601127,874641433596.0381,0.6742946018163792,0.009769740117033
336,LightGBM,6.0,disparate_parity,0.0957625052439658,0.0173886084643109,0.1318658730085647,1282300452733.2869,0.6918437846560368,0.010534746126614
337,LightGBM,7.0,disparate_parity,0.0922238860919735,0.016078195940396,0.1267998262632722,1224510933948.294,0.6713334103833094,0.0099819526228485
338,LightGBM,8.0,disparate_parity,0.0916559103207741,0.0160735236638608,0.1267814010959842,1654056221213.619,0.6733085962516473,0.0100729404318113
339,LightGBM,9.0,disparate_parity,0.0928021171064379,0.0166775148758975,0.1291414529726902,1214311300365.5315,0.6857132322585754,0.0104229844952974
340,LightGBM,0.0,individual_fairness,0.002308243767669,2.3947009241592063e-05,0.004893568150296,0.0157156518951084,0.0157547890995734,8.419115319027685e-06
341,LightGBM,1.0,individual_fairness,0.0020242839305813,1.87467574300608e-05,0.0043297525830075,0.0146725637769742,0.0145912912146657,9.12162451416372e-06
342,LightGBM,2.0,individual_fairness,0.0020698139819125,1.0890274831295994e-05,0.0033000416408427,0.0135116206695813,0.0136044597484062,5.458274354161587e-06
343,LightGBM,3.0,individual_fairness,0.0024298908109376,8.859503281329136e-05,0.0094124934429348,0.0164534435735453,0.0163424691807271,4.452084209845558e-05
344,LightGBM,4.0,individual_fairness,0.0021568756995103,1.4900755754729356e-05,0.0038601497062587,0.0152983168916127,0.0153574750124451,6.606794812998989e-06
345,LightGBM,5.0,individual_fairness,0.0020732001944495,1.1679639549787593e-05,0.0034175487633371,0.0143313664569244,0.0144714653493879,5.602865598691437e-06
346,LightGBM,6.0,individual_fairness,0.0020345938048559,1.110026054466102e-05,0.0033317053508167,0.0134465085545399,0.0134485756324687,5.824684892449585e-06
347,LightGBM,7.0,individual_fairness,0.0021061953280271,1.933289073263685e-05,0.0043969183222612,0.0166262254137961,0.0154101800596635,1.2220634363950389e-05
348,LightGBM,8.0,individual_fairness,0.0019418437331661,1.0309832436147178e-05,0.0032108927786749,0.0126747451727819,0.0126885110346619,5.349285398192514e-06
349,LightGBM,9.0,individual_fairness,0.0020488727869784,1.4790502134624558e-05,0.0038458421879511,0.0136239108388264,0.0135103588526472,7.173976941244999e-06
350,LightGBM,0.0,group_fairness,0.0374211814434443,0.0053786729789768,0.0733394367238859,0.1015998092093102,0.1013448213836376,0.0013928604990125
351,LightGBM,1.0,group_fairness,0.0366257621039682,0.005301709994882,0.0728128422387291,0.1201313375813613,0.1086046990130865,0.001444790151298
352,LightGBM,2.0,group_fairness,0.0350817392557036,0.005505406720498,0.0741984280190494,0.0912974049464667,0.0893149214311619,0.0014045727797618
353,LightGBM,3.0,group_fairness,0.0373882215405876,0.0054987596328166,0.0741536218455755,0.1124598124535135,0.1015713629225823,0.001457136493303
354,LightGBM,4.0,group_fairness,0.038195920545109,0.0060579186459477,0.0778326322691691,0.0982133096142344,0.1001974813757122,0.0015378299755018
355,LightGBM,5.0,group_fairness,0.0377527378353474,0.0054577715399277,0.0738767320604246,0.1207489308058064,0.112989783122037,0.0014629304981705
356,LightGBM,6.0,group_fairness,0.0347756865370744,0.0051346097710788,0.0716561914357638,0.4753027588627084,0.1030330757549618,0.0013692904621511
357,LightGBM,7.0,group_fairness,0.034803474477487,0.0048846896192893,0.069890554578493,0.1110164807111127,0.1021349240540948,0.0012895099321419
358,LightGBM,8.0,group_fairness,0.0357763445786659,0.0053581816121526,0.0731996011748193,0.0968099351880781,0.0942187787728508,0.0013701399256973
359,LightGBM,9.0,group_fairness,0.038355961167654,0.0055750991059649,0.0746665862750194,0.1149163406357047,0.1092314928609837,0.0014868234559922
360,RandomForest,0.0,Group Size Disparity,0.2926556413456693,0.1319212213274593,0.3632096107311304,5933020615931.141,0.6397237475225991,0.0558356811181548
361,RandomForest,1.0,Group Size Disparity,0.3002777968128467,0.1379010074103053,0.3713502489703021,2449118163081.636,0.6584511154280944,0.0585562770169323
362,RandomForest,2.0,Group Size Disparity,0.2961783381618836,0.1303719742445309,0.3610705945442399,5903379952049.432,0.6715096573739047,0.0577029552471438
363,RandomForest,3.0,Group Size Disparity,0.2900997576120002,0.1291074939467907,0.3593153127084772,4763103087034.728,0.627413371120988,0.0546471728967958
364,RandomForest,4.0,Group Size Disparity,0.2941686442016131,0.1294583982297283,0.359803277124776,4714458539326.749,0.6445894033401618,0.0557894075662511
365,RandomForest,5.0,Group Size Disparity,0.2935213775639164,0.1282243505410013,0.3580842785448718,7099462121568.148,0.6536104954652775,0.0562510900482764
366,RandomForest,6.0,Group Size Disparity,0.2908863011234528,0.1276835318276485,0.3573283249724943,1174385562356.2578,0.6501272362328568,0.0558434163571703
367,RandomForest,7.0,Group Size Disparity,0.2920830094164369,0.1299497945120382,0.3604854983380582,8415038952022.21,0.6541609590389136,0.0566209286789374
368,RandomForest,8.0,Group Size Disparity,0.3037490225461679,0.1364479535683999,0.3693886213304356,6011885522498.17,0.6769399479195806,0.0592459642610632
369,RandomForest,9.0,Group Size Disparity,0.2900072371568967,0.1279554417179526,0.3577085988873521,1208335890203.4946,0.6369078506656959,0.055189170386562
370,RandomForest,0.0,Prevalence Disparity,0.0581492719530116,0.0060834186533936,0.077996273330164,31.947625499165543,0.7961361753033472,0.0046013524062264
371,RandomForest,1.0,Prevalence Disparity,0.0576008076178537,0.0060764620344427,0.0779516647316958,7.831610664345615,0.7796261364668253,0.0045433633554288
372,RandomForest,2.0,Prevalence Disparity,0.0557296628173255,0.0055890678775086,0.0747600687366498,419260195994.0771,0.7795389690259729,0.0042540341512552
373,RandomForest,3.0,Prevalence Disparity,0.0580339153133204,0.0059738443393798,0.0772906484600813,9.415555136176526,0.7884501873155171,0.004522945387132
374,RandomForest,4.0,Prevalence Disparity,0.0551122128906458,0.0053538152639734,0.0731697701511591,5.950830475162896,0.7613032619754124,0.0040903779380458
375,RandomForest,5.0,Prevalence Disparity,0.0564888547661652,0.0056747198961432,0.0753307367290618,458926195570.4173,0.7885671137338434,0.0042901994946619
376,RandomForest,6.0,Prevalence Disparity,0.0572716867156023,0.0061218591836462,0.0782423106998141,55.42242093523303,0.7873303464918467,0.0045151732511158
377,RandomForest,7.0,Prevalence Disparity,0.0555524244234356,0.0055137983973096,0.0742549553720803,7.349149847392042,0.7598424956321903,0.0041847867150953
378,RandomForest,8.0,Prevalence Disparity,0.0557012267422621,0.0057104438582373,0.0755674788400233,233321864729.1077,0.7695883432503333,0.004299949714074
379,RandomForest,9.0,Prevalence Disparity,0.0557383215201124,0.0055898065073298,0.0747650085757359,33.02478626429464,0.7857160330103783,0.0042745559436496
380,RandomForest,0.0,equal_opportunity,0.1122495117229239,0.0280952288406306,0.1676163143629837,2483125688694.239,0.7306905478473041,0.0160081228872121
381,RandomForest,1.0,equal_opportunity,0.1094756419949776,0.0252121582881721,0.1587833690541051,2189895659592.277,0.7358439141453716,0.0147496362564656
382,RandomForest,2.0,equal_opportunity,0.1054071242699789,0.0230789239287519,0.1519174905294052,581192657405.3508,0.7328164554376821,0.0138318344446065
383,RandomForest,3.0,equal_opportunity,0.109844828861024,0.0261799697436527,0.1618022550635581,3545575470288.671,0.73785130544438,0.0152380433579721
384,RandomForest,4.0,equal_opportunity,0.1110808980817542,0.0267141871859586,0.1634447527024305,2987984501324.885,0.7420347864407695,0.0153110614788387
385,RandomForest,5.0,equal_opportunity,0.1055886499591136,0.024063302605283,0.1551235075843861,1154529088070.3928,0.7291637346414711,0.0139976005965554
386,RandomForest,6.0,equal_opportunity,0.1106162551054838,0.0263414018054953,0.1623003444404704,1857530326949.0425,0.7383984117363788,0.015127945362198
387,RandomForest,7.0,equal_opportunity,0.109392966766344,0.0253052891233333,0.1590763625537537,1894279956678.518,0.7293759766791609,0.0145745019484635
388,RandomForest,8.0,equal_opportunity,0.1061520325974967,0.0233534267894576,0.152818280285631,2432996477401.6514,0.7409591334666027,0.0138348414334103
389,RandomForest,9.0,equal_opportunity,0.1077707216070202,0.0253526792017668,0.1592252467473888,1749924268304.8616,0.7377449113946767,0.0146032497828302
390,RandomForest,0.0,disparate_parity,0.0978350888641161,0.0181127991765976,0.1345837998296885,1584519945116.7092,0.7111036154835538,0.0112922235259648
391,RandomForest,1.0,disparate_parity,0.0968337406729019,0.0173247316991973,0.1316234466164649,1198630691946.5037,0.7044233538788325,0.0107601361455044
392,RandomForest,2.0,disparate_parity,0.0924314653508075,0.0159013173131749,0.1261004255075095,453445785849.07,0.6861463401818887,0.010062870289247
393,RandomForest,3.0,disparate_parity,0.0970629641993564,0.0176061363978679,0.1326881170183219,1874874905852.2693,0.6936655198863816,0.0109226100339564
394,RandomForest,4.0,disparate_parity,0.0931997281109709,0.0158694893631787,0.1259741614902783,1511920071732.4165,0.6813417650870152,0.0100443105333585
395,RandomForest,5.0,disparate_parity,0.0926108748604766,0.0159157261530455,0.1261575449707451,849597859715.7963,0.684079118592438,0.009909834731961
396,RandomForest,6.0,disparate_parity,0.0960511884453604,0.0174596971243045,0.1321351471952278,1337679748000.3472,0.6947181021686042,0.0105662079688162
397,RandomForest,7.0,disparate_parity,0.0934217485001934,0.016114850544966,0.1269442812613709,1235985165880.7688,0.679795874251346,0.0100031016667262
398,RandomForest,8.0,disparate_parity,0.0928586386241127,0.0163875914428319,0.1280140283048381,1573403673286.4604,0.6790369507716689,0.0101859455525137
399,RandomForest,9.0,disparate_parity,0.0941323961160948,0.0170039380015173,0.1303991487760458,1186539316228.7798,0.6928706010936401,0.0106186593585151
400,RandomForest,0.0,individual_fairness,0.0068667773324821,0.0003090448086176,0.017579670321644,0.0160805626978282,0.0156505802227326,7.408030490990507e-05
401,RandomForest,1.0,individual_fairness,0.0063344468071431,0.0002151253453179,0.0146671519156904,0.0161076043468451,0.0155690299918169,7.51547787902511e-05
402,RandomForest,2.0,individual_fairness,0.0056772808161316,0.0001214815124089,0.0110218651964611,0.013205813705189,0.0130654847258276,3.849777361479684e-05
403,RandomForest,3.0,individual_fairness,0.0066011515976242,0.0001820130739606,0.0134912221077494,0.0167891672726132,0.016340092787144,6.325977588171639e-05
404,RandomForest,4.0,individual_fairness,0.0062019311258561,0.000159690413911,0.0126368672506687,0.0158411629700566,0.0154934737475701,5.150697481481553e-05
405,RandomForest,5.0,individual_fairness,0.0057323584973252,0.0001172177560516,0.0108267149242801,0.0141998330245722,0.0140020979243623,3.7509233131108944e-05
406,RandomForest,6.0,individual_fairness,0.0061871604304232,0.0001753095711049,0.013240452073284,0.0145558761399045,0.0142325000195905,6.27363884149744e-05
407,RandomForest,7.0,individual_fairness,0.0066659380027788,0.0002268349693809,0.0150610414441023,0.0183758475983073,0.0170841827843106,8.054175191723056e-05
408,RandomForest,8.0,individual_fairness,0.006177815113803,0.0001389265373899,0.0117867102021709,0.015151925639988,0.0149623598781838,4.496843235431722e-05
409,RandomForest,9.0,individual_fairness,0.0064650041431943,0.0001934213607575,0.0139076008267977,0.0151218991487799,0.0148045265157901,6.244185552952019e-05
410,RandomForest,0.0,group_fairness,0.0368884993725009,0.0053714208284857,0.0732899776810292,0.0874221763622934,0.0872644072343268,0.0013955339489648
411,RandomForest,1.0,group_fairness,0.0358080714253047,0.0052417916304222,0.072400218441813,0.1054486130010046,0.0909223104998907,0.0014276738472994
412,RandomForest,2.0,group_fairness,0.0350845297312129,0.0054035801473879,0.073509048064765,0.0879871687829108,0.0859457862905045,0.0013758870948437
413,RandomForest,3.0,group_fairness,0.0376392766918146,0.005455624844828,0.073862201732876,0.1063008498169042,0.092335332452407,0.0014415153577201
414,RandomForest,4.0,group_fairness,0.0386612255388066,0.0060893601278964,0.0780343522296203,0.0938867217105892,0.0945973428954765,0.0015482780419779
415,RandomForest,5.0,group_fairness,0.036768835363014,0.0053992039812364,0.0734792758622214,0.1018730790856797,0.0950995869371274,0.0014234559772779
416,RandomForest,6.0,group_fairness,0.0352921124218192,0.0049481233003065,0.0703428980090143,0.4696659181593178,0.0967711148700675,0.0013367820688171
417,RandomForest,7.0,group_fairness,0.0361763823027148,0.0049958998015928,0.0706816793914298,0.1080753582744651,0.0970662599665002,0.001332839733762
418,RandomForest,8.0,group_fairness,0.0358879149606442,0.0053177751689278,0.0729230770670562,0.0908217153917564,0.0874406875379694,0.0013608563675029
419,RandomForest,9.0,group_fairness,0.0373058337754617,0.005495276193322,0.0741301301315602,0.0968900943089791,0.0903330755174211,0.0014493312700764
420,MLP,0.0,Group Size Disparity,0.2930423071886034,0.1322398380843366,0.3636479589992726,5969900324279.0205,0.640139389657176,0.0559734236426901
421,MLP,1.0,Group Size Disparity,0.3001181217734032,0.1382523833046539,0.3718230537562914,2341419375875.552,0.6606708861018785,0.0582843300249401
422,MLP,2.0,Group Size Disparity,0.2960124820311522,0.1309109162355547,0.3618161359524403,5751106307315.63,0.6763869594207047,0.0571293839569331
423,MLP,3.0,Group Size Disparity,0.2902260881393064,0.1291629502822459,0.3593924738809175,4784349483617.544,0.6272145477886857,0.0547114863782686
424,MLP,4.0,Group Size Disparity,0.2943642999179515,0.1300246499927017,0.3605893093156003,4710714643627.768,0.6466007586112072,0.0556998810358763
425,MLP,5.0,Group Size Disparity,0.2937485365024346,0.1287561017430921,0.3588260048311607,7389719236344.622,0.6494780472856583,0.0570370301929679
426,MLP,6.0,Group Size Disparity,0.2914297920721617,0.1279869465279534,0.3577526331530677,1210694226443.638,0.6496378764346973,0.0561488245174356
427,MLP,7.0,Group Size Disparity,0.2936216149282181,0.1310437639327423,0.3619996739401049,8667785723783.334,0.6521431797093508,0.0577137178437061
428,MLP,8.0,Group Size Disparity,0.3065578951279558,0.1386373635157116,0.372340386629911,6468412798774.721,0.6698219722756567,0.0617769062166358
429,MLP,9.0,Group Size Disparity,0.2908238279047558,0.1284939536861622,0.3584605329546925,1234085248875.587,0.6334369165588671,0.0560715263536832
430,MLP,0.0,Prevalence Disparity,0.0779377558112049,0.0091262039549893,0.0955311674532944,55.3665720253498,0.9138621359763616,0.0070233012062265
431,MLP,1.0,Prevalence Disparity,0.0764101208847707,0.0100187975100808,0.1000939434235702,12.360779455287483,0.9041112808509744,0.0074173211593821
432,MLP,2.0,Prevalence Disparity,0.0717818401560447,0.008548913492944,0.0924603347005839,399951209975.2024,0.9043357805825792,0.0064796005867219
433,MLP,3.0,Prevalence Disparity,0.0753515439408453,0.0092785326743615,0.0963251404066536,12.909806754271608,0.9033906815671012,0.0069904624145304
434,MLP,4.0,Prevalence Disparity,0.0707066644014102,0.0084295848542828,0.0918127706492014,8.430813659098146,0.8728525339853475,0.0063904372524277
435,MLP,5.0,Prevalence Disparity,0.0739719178862403,0.0093700429982164,0.0967989824234553,610992002349.3035,0.9063514859355132,0.0070115818829518
436,MLP,6.0,Prevalence Disparity,0.0763690734103992,0.0100852534745426,0.100425362705557,85.3216045622094,0.9159709185171604,0.0074642471027687
437,MLP,7.0,Prevalence Disparity,0.0741879835105288,0.0098213431265251,0.0991026898046927,9.209991532430374,0.8898220199838726,0.0072739504097295
438,MLP,8.0,Prevalence Disparity,0.0736139765278613,0.0090607665629193,0.0951880589303054,420071604454.0498,0.8968954678745917,0.0068278521074348
439,MLP,9.0,Prevalence Disparity,0.0734987460042748,0.0091363965417625,0.0955844994848147,33.344136374033226,0.9146055136234964,0.0068616125870658
440,MLP,0.0,equal_opportunity,0.1303441737010894,0.0346652411303888,0.1861860390319017,3848375118198.539,0.838903434788866,0.0198700453285143
441,MLP,1.0,equal_opportunity,0.1270208850155461,0.0323565752698556,0.1798793353052418,2726463223598.6265,0.8326810124489782,0.0188747658753723
442,MLP,2.0,equal_opportunity,0.1241305422472928,0.0283709115018709,0.1684366691129663,1092074790211.6873,0.8435644078054036,0.0171201646405448
443,MLP,3.0,equal_opportunity,0.1257567712576111,0.0317512687439285,0.1781888569578034,4126011402476.881,0.835342815889622,0.0185850790202838
444,MLP,4.0,equal_opportunity,0.127906590979248,0.0343921782469916,0.1854512826782053,3783041113621.262,0.8353794210131096,0.0196413251746055
445,MLP,5.0,equal_opportunity,0.1233437163791431,0.0306103074747902,0.1749580163204597,1725900776606.3115,0.8347457003608106,0.0178829249742194
446,MLP,6.0,equal_opportunity,0.1298843372047893,0.0344786346036196,0.1856842335892298,2772381951547.904,0.8476188453433253,0.0198346863612244
447,MLP,7.0,equal_opportunity,0.1267154188687755,0.0340096580895133,0.1844170764585355,3066636361922.108,0.8302609905935956,0.0193964421686498
448,MLP,8.0,equal_opportunity,0.1222798583603429,0.0289620336053626,0.1701823539776162,3472686989706.772,0.8338779772014265,0.01731999786472
449,MLP,9.0,equal_opportunity,0.1332413947544818,0.0320123966445145,0.1789200845196384,2709818708459.621,0.8729565179371424,0.0190186708749284
450,MLP,0.0,disparate_parity,0.1232152816368354,0.0257555989324723,0.1604855100389824,3759604777443.405,0.8290864241094312,0.0162321563953049
451,MLP,1.0,disparate_parity,0.1254645196475236,0.0277138253565181,0.1664746988479574,2531146385053.536,0.832311608934806,0.0170416092618456
452,MLP,2.0,disparate_parity,0.1184291105132864,0.0242301140162479,0.1556602518829002,1083532419554.162,0.8105678611687381,0.0153425670185698
453,MLP,3.0,disparate_parity,0.125920657892115,0.0262223606620423,0.1619331981467739,3108622861236.842,0.8254559077982002,0.0165386258746928
454,MLP,4.0,disparate_parity,0.1192537278005955,0.024853723623939,0.1576506378798988,2908492056514.49,0.7997947818707941,0.0155867300980763
455,MLP,5.0,disparate_parity,0.1221647180055539,0.0264695101253506,0.1626945301027376,1449712420325.653,0.8164809031736863,0.0164202179515084
456,MLP,6.0,disparate_parity,0.1261920123665365,0.0286455167458159,0.1692498648324895,2944946253833.75,0.8332140725290917,0.017449319320357
457,MLP,7.0,disparate_parity,0.1243371830286495,0.0281195440374418,0.1676888309859718,2914545361346.209,0.8146316142404457,0.0171589482041411
458,MLP,8.0,disparate_parity,0.1215301681947744,0.0256069894787408,0.1600218406303991,3345205280179.689,0.8114555885099537,0.0160730446246955
459,MLP,9.0,disparate_parity,0.1206704018978326,0.0260455737645172,0.1613864113378731,2455841729132.551,0.8213398388187193,0.0162001002725876
460,MLP,0.0,individual_fairness,0.3327726261223007,0.1577135633875944,0.3971316700888944,3.0324628934993907,0.8230857943511184,0.0663333753092134
461,MLP,1.0,individual_fairness,0.3299818319684608,0.1547111731314469,0.3933334121727353,3.219935958050584,0.8278229674452614,0.0657230401275384
462,MLP,2.0,individual_fairness,0.3146184350891831,0.1475415542651132,0.3841113826289365,2.8426674047880325,0.798823375988442,0.061735038792914
463,MLP,3.0,individual_fairness,0.3325787507924045,0.1529761268134453,0.3911216266245646,3.414094129537992,0.8322207193521951,0.0658291267914228
464,MLP,4.0,individual_fairness,0.3354413187143514,0.1577179330337614,0.3971371715588475,3.4505474127949585,0.8310199138838893,0.0670739239584808
465,MLP,5.0,individual_fairness,0.3332212935316742,0.1536813697572638,0.3920221546765742,3.351074483045981,0.8067999980059485,0.0662047948802279
466,MLP,6.0,individual_fairness,0.3298708773329481,0.1554877664855619,0.3943193711771739,3.266952671276991,0.8299429822238029,0.0656471446710577
467,MLP,7.0,individual_fairness,0.3298150074759499,0.1546866257869593,0.3933022066896642,3.6683660710883976,0.8371333351557432,0.0663597270505487
468,MLP,8.0,individual_fairness,0.3189247912857823,0.1493149665972284,0.3864129482784298,2.850353804530657,0.7960225330318536,0.0625974012179688
469,MLP,9.0,individual_fairness,0.3267037054501436,0.1497614715900197,0.3869902732498838,3.242889766341541,0.8136855060933853,0.064164927964559
470,MLP,0.0,group_fairness,0.3484161133615978,0.1766350665034488,0.4202797479101852,3.11115269765327,0.8226220812897217,0.0712503868321256
471,MLP,1.0,group_fairness,0.3465390803341122,0.1737550590214306,0.4168393683679969,3.704057195905137,0.8303971754347956,0.0708841586553383
472,MLP,2.0,group_fairness,0.3373714581878385,0.1656715333943417,0.4070276813612825,3.118553115582584,0.8049540856609914,0.0677300170777309
473,MLP,3.0,group_fairness,0.3506139076916129,0.1711345254531615,0.413684088953348,3.700774031290537,0.8331788212716533,0.0712507596183951
474,MLP,4.0,group_fairness,0.3532261174602101,0.1789224881984931,0.4229923027650658,3.4278378856188496,0.8305515462944236,0.072570464259225
475,MLP,5.0,group_fairness,0.3405364886222227,0.1735735215064073,0.4166215566991311,3.216458415234588,0.8017033076461648,0.0691551992929599
476,MLP,6.0,group_fairness,0.3470459164763229,0.169907324101337,0.4121981612056719,9.668275188262331,0.8299223975485533,0.0705908900337252
477,MLP,7.0,group_fairness,0.3448284992435025,0.1728404640753789,0.4157408616859533,4.310020785944656,0.837007173690467,0.071040643901877
478,MLP,8.0,group_fairness,0.3405953103129326,0.1672391157277723,0.4089487935277133,3.186075765049462,0.800200200334771,0.0687037042676299
479,MLP,9.0,group_fairness,0.3415821919103141,0.167441222331886,0.4091958239423834,3.241864047825924,0.8152526319241756,0.0686504564240204
